name,size,values,imports
node.1.SamCoatesSky,132.0,,"['node.3._IainMartin', 'node.1.AnnaTemkin', 'node.3.SarahbaxterSTM', 'node.1.andrew_hough', 'node.1.benrileysmith', 'node.1.oli_kerry', 'node.0.darrendavidson', 'node.1.ArthurJEdwards', 'node.1.grainnemcc', 'node.3.anna_russell', 'node.3.antonrosetweet', 'node.3.DaisyDunlop', 'node.3.lanai_scarr', 'node.1.PaulVale', 'node.3.ByEichler', 'node.1.ed_southgate', 'node.3.helcollier', 'node.3.BrettMasonNews', 'node.3.yJimJia', 'node.3.Elsa_Mak', 'node.3.harry_haydon', 'node.3.AineKerr', 'node.1.JamesFlanderss', 'node.0.kmac', 'node.1.WSJatLarge', 'node.1.thomashinton', 'node.3.JacksonStiles', 'node.2.ShaneARaymond', 'node.1.skydavidblevins', 'node.1.katerinareports', 'node.3.victoria_craw', 'node.1.jamesdleigh', 'node.1.jmodoh', 'node.1.samanthamaiden', 'node.1.EmilyPurser', 'node.3.petren', 'node.3.DannyCollins89', 'node.3.dwabriz', 'node.2.dumav', 'node.1.Johnsilva10', 'node.3.alanhhunter', 'node.1.adriankerr', 'node.1.LMortonRoche', 'node.3.darrenwick9', 'node.1.EmmaTuckerST', 'node.3.MarkDiStef', 'node.0.gorgeous_manon', 'node.1.KennyFarq', 'node.3.davidhurleyHS', 'node.3.Jackcsupernews', 'node.3.tonyjbyrne', 'node.1.ThomasMackie9', 'node.1.CarolLewis101', 'node.1.Hollycarystella', 'node.2.MGilbert', 'node.3.Nravitz', 'node.3.angejameson', 'node.1.JamesManning', 'node.1._juliabradley', 'node.1.kayaburgess', 'node.3.kj_corcoran', 'node.1.jennamclarke', 'node.1.suzyquiquero', 'node.3.chrisduncania', 'node.1.AlistairDawber', 'node.2.DavidClinchNews', 'node.3.dominicyoung', 'node.0.Laura_Westcott', 'node.3.timburrowes', 'node.1.aclennell', 'node.3.RachelARich', 'node.3.Fhamiltontimes', 'node.3.workmanalice', 'node.1.RoryLarmer', 'node.1.alexfrangos', 'node.1.SarahGrealish', 'node.3.CamReddin', 'node.1.JournoDevs', 'node.3.ryansabey', 'node.3.psmith', 'node.3.leshinton', 'node.3.heatherlmcnab', 'node.1.its_for_sale', 'node.3.naveenjrazik', 'node.1.yarotrof', 'node.2.JessicaRCL', 'node.1.jonhilldesign', 'node.1.JohnMatthewHall', 'node.3.kristoforlawson', 'node.3.OscarBColeman', 'node.3.samanthahawley', 'node.1.OllieSun', 'node.2.saschaosullivan', 'node.1.JackieStradling', 'node.1.lousetooney', 'node.2.Ben_Woods01', 'node.0.MrTimmins', 'node.1.NicholasGray', 'node.1.paris_katie', 'node.3.TomRichardson', 'node.0.hughjm', 'node.1.fletcherr', 'node.1.jennieeng']"
node.1.jaynieseal,129.0,,"['node.3.MedianetEditor', 'node.0.shannonomeara', 'node.1.whatlouthinks', 'node.3.lisaknowsmoney', 'node.3.KyBusiness', 'node.1.ArthurJEdwards', 'node.3.Nasion21', 'node.3.megandmiller1', 'node.3.kelliesloane', 'node.1.belinda_palmada', 'node.0.TonicPRAus', 'node.3.TSWestbrook', 'node.3.AngiraB_', 'node.3.lanai_scarr', 'node.3.kennedyawards', 'node.1.zacjmclean', 'node.1.samanthachiari', 'node.3.BrettMasonNews', 'node.3.latkinson09', 'node.3.MattYoung', 'node.1.AZakaras', 'node.0.yoni_bashan', 'node.3.alicepohlner', 'node.3.sophiej_bailey', 'node.3.Dan_Bourchier', 'node.3.sarah_daffy', 'node.0.LeahMcLennan', 'node.3.JacksonStiles', 'node.3.victoria_craw', 'node.1.jmodoh', 'node.3.WillCrouch9', 'node.1.Tim_Love', 'node.0.rhiannonelston', 'node.3.AnthDeCeglie', 'node.1.shoba_rao', 'node.3.dwabriz', 'node.1.sophieelsworth', 'node.3.RobbieP7', 'node.0.SydneyEditor', 'node.3.livcaisley', 'node.3.darrenwick9', 'node.1.Ev19', 'node.3.maxmarkson', 'node.1.WiseDamonWise', 'node.1.pgtedwards', 'node.3.davidhurleyHS', 'node.3.james_wagstaff', 'node.3.dakeroyd', 'node.3.bessie_hassan', 'node.3.tblakesydney', 'node.0.katie_spain', 'node.3.JournoLawJ', 'node.3._leo_s', 'node.2.harrytclarke', 'node.3.tauerbach', 'node.1._juliabradley', 'node.3.Dean_Nye', 'node.3.mattsmithson', 'node.3.tanyaksmart', 'node.3.BecBrownComms', 'node.3.fitzhunter', 'node.0.StephenFenech', 'node.3.Chloebugelly', 'node.1.eboyd_journo', 'node.3.Jacquifelgate', 'node.3.davemeddows', 'node.3.DiRollePR', 'node.3.timburrowes', 'node.1.Brendan_Furlong', 'node.1.aclennell', 'node.3.LachCartwright', 'node.1.publicdefender', 'node.3._susan_liu', 'node.3.CamReddin', 'node.3.Anna_Hartley1', 'node.3.hunterphoto_', 'node.3.TVLandLis', 'node.3.influencingcom', 'node.1.RaeWilson78', 'node.1.lottiewillis', 'node.3.edwina_b', 'node.3.australia2', 'node.3.cathwebber', 'node.3.mhammond7', 'node.3.kel_robinson1', 'node.3.jase__1', 'node.1.rachelbaxendale', 'node.0.chelseajclark', 'node.3.SelinaSteele', 'node.1.annelisenews', 'node.1.liztilley84', 'node.3.frankrusso85']"
node.1.kthodgson_h,2.0,,
node.1.Tim_Love,39.0,,
node.1._juliabradley,263.0,,"['node.3.DanielleGuss', 'node.3.rachbaxter7', 'node.1.AnthonyLucas30', 'node.3.KyBusiness', 'node.1.ShaylaBulloch', 'node.3.JasonBartlett3', 'node.3.antonrosetweet', 'node.1.belinda_palmada', 'node.3.purcellpw', 'node.3.AngiraB_', 'node.3.lanai_scarr', 'node.3.kennedyawards', 'node.1.zacjmclean', 'node.1.samanthachiari', 'node.3.BrettMasonNews', 'node.1.JakeMcCallum_', 'node.3.ashpillhofer', 'node.3.mjrowland68', 'node.3.alicepohlner', 'node.3.sophiej_bailey', 'node.3.annachisholm', 'node.3.mrjoeaston', 'node.3.JACKTWARD_', 'node.1.alexandraamidd', 'node.3.JacksonStiles', 'node.1.MilesProust', 'node.3.NassimKhadem', 'node.1.BecFranks', 'node.2.NaomiShivaraman', 'node.1.markcmuzza', 'node.3.emritchiewrites', 'node.1.nilssonjones_', 'node.1.jmodoh', 'node.3.WillCrouch9', 'node.0.rhiannonelston', 'node.3.Andrew_Denney', 'node.3.AnthDeCeglie', 'node.3.rhiandeutrom', 'node.3.AndreasNicola97', 'node.3.Satria_Dyer_D', 'node.1.TwistedKristy', 'node.1.sophieelsworth', 'node.3.GenFaulkner', 'node.3.rlangjournalist', 'node.2.EdgannonWtn', 'node.1.Carly__Douglas', 'node.3.ZakSimmonds', 'node.0.SydneyEditor', 'node.3.livcaisley', 'node.1.akoubaridis', 'node.3.darrenwick9', 'node.1.charliepeeled', 'node.3._SarahMcPhee', 'node.3.joshkuskopf', 'node.1.MelindaHealy', 'node.3.Maxepmason', 'node.3.davidhurleyHS', 'node.3.gemoo4', 'node.3.MayneReport', 'node.3.bessie_hassan', 'node.1.nick_wade', 'node.3.tblakesydney', 'node.3._leo_s', 'node.2.harrytclarke', 'node.1.Samstolznews', 'node.3.tauerbach', 'node.0.fiona_west', 'node.3.sarahelks', 'node.3.BrittHiggins_', 'node.0.StephenFenech', 'node.3.nickj_vic', 'node.1.eboyd_journo', 'node.3.SeanMarsico', 'node.3.timburrowes', 'node.1.Brendan_Furlong', 'node.1.aclennell', 'node.3.nicchristensen', 'node.3.MattConnellan', 'node.3.SamEBJones', 'node.3.cathieschnitz', 'node.1.suzandelibasic', 'node.3.CamReddin', 'node.1.lauraplacella', 'node.3.Anna_Hartley1', 'node.1.TomChamberlin', 'node.1.scoopnewsworthy', 'node.3.influencingcom', 'node.3.MichaelRoddan', 'node.3.jpmoloney', 'node.3.naveenjrazik', 'node.3.JLambella', 'node.1.tminear', 'node.3.australia2', 'node.3.OscarBColeman', 'node.3.cathwebber', 'node.1.JSinnerton', 'node.3.ViscountBrooky', 'node.3.mhammond7', 'node.3.DeborahClay', 'node.3.Rach_Riley', 'node.1.rachelbaxendale', 'node.2.saschaosullivan', 'node.1.jaynieseal', 'node.3.dunlop_craig', 'node.1.JustinBurtGT', 'node.3.Morgs501', 'node.0.Ro_Smith', 'node.1.NicholasGray', 'node.3.frankrusso85', 'node.1.noah_yim', 'node.1.sarah_keoghan']"
node.1.jonhilldesign,57.0,,"['node.3.VanneckKatie', 'node.3.Jackcsupernews', 'node.3.SarahbaxterSTM', 'node.0.losowsky', 'node.1.CarolLewis101', 'node.0.BeJaiG', 'node.0.shannonomeara', 'node.3.spen074', 'node.1.EmilyPurser', 'node.1.benrileysmith', 'node.0.paulcheesbrough', 'node.3.petren', 'node.1.SamCoatesSky', 'node.0.McBoof', 'node.2.alex_siegman', 'node.2.JessicaRCL', 'node.0.rodsav', 'node.2.dumav', 'node.1.Johnsilva10', 'node.2.benwhitelaw', 'node.3.alanhhunter', 'node.1.kayaburgess', 'node.2.himeshp', 'node.3.kj_corcoran', 'node.1.JackieStradling', 'node.3.AineKerr', 'node.3.chrisduncania', 'node.1.EmmaTuckerST', 'node.0.Laura_Westcott', 'node.3.edwardroussel', 'node.1.KennyFarq', 'node.3.raminbeheshti1']"
node.1.JackieStradling,37.0,,"['node.1.kayaburgess', 'node.1.SamCoatesSky', 'node.3.angejameson', 'node.1.AnnaTemkin', 'node.0.Laura_Westcott', 'node.2.JessicaRCL', 'node.1.CarolLewis101', 'node.0.joebolger', 'node.1.jonhilldesign', 'node.3.ryansabey', 'node.1.fletcherr']"
node.1.kayaburgess,69.0,,"['node.3._IainMartin', 'node.1.RoryLarmer', 'node.2.theselbs', 'node.3.Jackcsupernews', 'node.3.FinAntimonopoly', 'node.1.AnnaTemkin', 'node.3.SarahbaxterSTM', 'node.1.CarolLewis101', 'node.1.katerinareports', 'node.3.ryansabey', 'node.3.leshinton', 'node.1.EmilyPurser', 'node.3.petren', 'node.1.its_for_sale', 'node.3.DannyCollins89', 'node.3.angejameson', 'node.3.NewsManAndy', 'node.2.JessicaRCL', 'node.3.antonrosetweet', 'node.3.AlexTilbury', 'node.1.jonhilldesign', 'node.1.JohnMatthewHall', 'node.3.DaisyDunlop', 'node.1.Johnsilva10', 'node.3.alanhhunter', 'node.1.ed_southgate', 'node.1.OllieSun', 'node.3.MartinFHinton', 'node.3.BrettMasonNews', 'node.3.harry_haydon', 'node.1.elivalene', 'node.3.livcaisley', 'node.2.saschaosullivan', 'node.1.JackieStradling', 'node.1.LMortonRoche', 'node.3.emilycoen', 'node.1.suzyquiquero', 'node.3.gabbystern', 'node.2.DavidClinchNews', 'node.0.SimonThomsen', 'node.0.Laura_Westcott', 'node.2.Ben_Woods01', 'node.3.edwardroussel', 'node.1.NicholasGray', 'node.1.KennyFarq', 'node.3.TomRichardson', 'node.1.fletcherr', 'node.3.Fhamiltontimes']"
node.1.AlistairDawber,25.0,,"['node.3.konnitinosekai', 'node.1.SamCoatesSky', 'node.3.SarahbaxterSTM', 'node.1.JackieStradling', 'node.1.CarolLewis101', 'node.1.KennyFarq', 'node.2.saschaosullivan', 'node.1.JohnMatthewHall', 'node.2.padrg', 'node.1.fletcherr', 'node.3.Fhamiltontimes', 'node.1.EmilyPurser']"
node.1.fletcherr,86.0,,"['node.3._IainMartin', 'node.1.alexfrangos', 'node.1.AnnaTemkin', 'node.3.NassimKhadem', 'node.3.WLudbey', 'node.1.ThomasMackie9', 'node.1.CarolLewis101', 'node.3.SarahbaxterSTM', 'node.3.ryansabey', 'node.3.psmith', 'node.3.leshinton', 'node.1.EmilyPurser', 'node.3.petren', 'node.1.its_for_sale', 'node.1.SamCoatesSky', 'node.3.BrianKieran', 'node.3.angejameson', 'node.3.NewsManAndy', 'node.2.JessicaRCL', 'node.1.jimmy_buckland', 'node.3.antonrosetweet', 'node.1.Amirmizroch', 'node.1.JamesManning', 'node.1.jonhilldesign', 'node.2.dumav', 'node.3.DaisyDunlop', 'node.1.helenhewitt', 'node.3.claireatki', 'node.1.Johnsilva10', 'node.2.benwhitelaw', 'node.3.alanhhunter', 'node.1.JosieCox_London', 'node.1.StudioAtNews', 'node.1.PaulVale', 'node.3.ViscountBrooky', 'node.1.almarlatour', 'node.1.kayaburgess', 'node.1.OllieSun', 'node.3.tracycorrigan', 'node.2.himeshp', 'node.3.MartinFHinton', 'node.1.ejohnno', 'node.3.landreasson1', 'node.1.elivalene', 'node.3.livcaisley', 'node.1.Nina_Trentmann', 'node.2.saschaosullivan', 'node.1.JackieStradling', 'node.1.JamesFlanderss', 'node.1.suzyquiquero', 'node.3.chrisduncania', 'node.1.AlistairDawber', 'node.1.lousetooney', 'node.2.DavidClinchNews', 'node.2.hollieaadams', 'node.1.EmmaTuckerST', 'node.0.gorgeous_manon', 'node.3.johnjedwards3', 'node.3.edwardroussel', 'node.1.KennyFarq', 'node.3.raminbeheshti1', 'node.3.RachelARich', 'node.3.Fhamiltontimes', 'node.1.PhillipaLJ']"
node.1.Johnsilva10,12.0,,
node.1.TamsilShahezad,7.0,,"['node.3.gabbystern', 'node.2.hj257']"
node.1.KennyFarq,57.0,,"['node.1.skydavidblevins', 'node.1.CarolLewis101', 'node.3.AndySnell', 'node.3.ryansabey', 'node.0.emmiedowling', 'node.3.leshinton', 'node.1.benrileysmith', 'node.1.SamCoatesSky', 'node.0.glasgowfranko81', 'node.2.JessicaRCL', 'node.3.cathwebber', 'node.1.almarlatour', 'node.1.PaulVale', 'node.1.kayaburgess', 'node.1.c_scott75', 'node.1.rossedgarrel', 'node.1.BogieRichard', 'node.3.timburrowes', 'node.3.TomRichardson']"
node.1.AnnaTemkin,20.0,,"['node.1.suzyquiquero', 'node.1.kayaburgess', 'node.2.himeshp', 'node.1.CarolLewis101', 'node.3.DaisyDunlop', 'node.1.JackieStradling']"
node.1.30LDN,12.0,,['node.3.chrisduncania']
node.1.MelindaHealy,108.0,,"['node.3.DanielleGuss', 'node.3.farmerhasawife', 'node.3.Owenjay', 'node.3.janellehmiles', 'node.3.adamphotos', 'node.3.Mel_Matheson', 'node.1.TomChamberlin', 'node.0.NickSmart85', 'node.3.MayneReport', 'node.3.AndreGrimaux', 'node.3.AnthDeCeglie', 'node.3.edwina_b', 'node.2.harrytclarke', 'node.0.earleyedition', 'node.1.TwistedKristy', 'node.3.dwabriz', 'node.3.rlangjournalist', 'node.3.cathwebber', 'node.3.AndrewFraserQLD', 'node.1.lizeburke', 'node.1.JSinnerton', 'node.0.dilberry', 'node.1.Carly__Douglas', 'node.3.gcumming_atCM', 'node.3.lesleyhn', 'node.3.BrettMasonNews', 'node.0.brizfagan', 'node.1.furlernator', 'node.0.SydneyEditor', 'node.3.jase__1', 'node.3.lewiss50', 'node.3.SelinaSteele', 'node.3.LukeDennehy', 'node.3.annachisholm', 'node.1.NicholasGray', 'node.3.JorjaJayne', 'node.1.LillSaleh', 'node.1.Kathleenskene']"
node.1.EliziaVolkmann,7.0,,
node.1.MauricioFCA_,2.0,,
node.1.CarolLewis101,40.0,,"['node.0.ginniacheng', 'node.3.Jackcsupernews', 'node.3.FinAntimonopoly', 'node.1.AnnaTemkin', 'node.3.SarahbaxterSTM', 'node.0.RushPathak', 'node.3.ryansabey', 'node.1.its_for_sale', 'node.1.SamCoatesSky', 'node.3.angejameson', 'node.2.JessicaRCL', 'node.1.jonhilldesign', 'node.1.StudioAtNews', 'node.1.kayaburgess', 'node.1.JackieStradling', 'node.1.LMortonRoche', 'node.1.AlistairDawber', 'node.1.EmmaTuckerST', 'node.1.KennyFarq', 'node.1.MelindaHealy', 'node.1.fletcherr']"
node.1.JamesFlanderss,17.0,,"['node.1.ed_southgate', 'node.1.ben__hill', 'node.1.JournoDevs', 'node.1.VerityWishart', 'node.3.ryansabey']"
node.1.ArthurJEdwards,112.0,,"['node.3.DanielleGuss', 'node.3.davidhurleyHS', 'node.1.skydavidblevins', 'node.2.theselbs', 'node.1.SarahGrealish', 'node.1.JournoDevs', 'node.3.victoria_craw', 'node.3.AndySnell', 'node.3.ryansabey', 'node.1.carletonenglish', 'node.1.whatlouthinks', 'node.1.samanthamaiden', 'node.1.patricklion', 'node.3.Nravitz', 'node.3.leshinton', 'node.3.heatherlmcnab', 'node.0.paulcheesbrough', 'node.3.vincesoodin', 'node.3.DannyCollins89', 'node.3.SkipperAust', 'node.3.angejameson', 'node.3._MicrowaveJenny', 'node.3.NewsManAndy', 'node.3.edwina_b', 'node.1.shoba_rao', 'node.1.JamesManning', 'node.1.jonhilldesign', 'node.1.JohnMatthewHall', 'node.3.DaisyDunlop', 'node.3.claireatki', 'node.3.samanthahawley', 'node.1.AJHalls', 'node.0.ChrisPavPhotog', 'node.1.ed_southgate', 'node.1.OllieSun', 'node.1.lvitorovich', 'node.3.helcollier', 'node.3.MartinFHinton', 'node.3.BrettMasonNews', 'node.3.CameronBell', 'node.1.SunMartinB', 'node.3.harry_haydon', 'node.3.kj_corcoran', 'node.0.SydneyEditor', 'node.3.derrickcrowley', 'node.3.Dean_Nye', 'node.1.jennamclarke', 'node.1.katyshowbiz', 'node.1.JackieStradling', 'node.3.Storyful', 'node.1._EvelynCordon', 'node.1.JamesFlanderss', 'node.3.KerryParnell', 'node.3.Jacquifelgate', 'node.3.davedins', 'node.3.chrisduncania', 'node.1.jennieeng', 'node.3.emilycoen', 'node.3.ErhamahAldhahe1', 'node.1.suzyquiquero', 'node.2.DavidClinchNews', 'node.3.dominicyoung', 'node.3.MarkDiStef', 'node.1.NicholasGray', 'node.1.lizeburke', 'node.3.RachelARich', 'node.1.thomashinton', 'node.3.Fhamiltontimes']"
node.1.JournoDevs,32.0,,"['node.1.ArthurJEdwards', 'node.1.PaulVale', 'node.1.AJHalls', 'node.1.JamesFlanderss', 'node.1.ed_southgate', 'node.3.DannyCollins89', 'node.3.NewsManAndy', 'node.1.ben__hill', 'node.3.MarkDiStef', 'node.1.ThomasMackie9', 'node.0.FionnualaOLear1', 'node.3.BowlerDerek', 'node.1.JamesManning', 'node.3.ryansabey']"
node.1.JamesManning,109.0,,"['node.1.EleniPaneras', 'node.3._IainMartin', 'node.3.RashellHa', 'node.1.SarahGrealish', 'node.1.anjalie_tandon', 'node.3.SarahbaxterSTM', 'node.1.AdamStorer93', 'node.1.ThomasMackie9', 'node.1.JournoDevs', 'node.3.victoria_craw', 'node.3.AndySnell', 'node.3.ryansabey', 'node.3.psmith', 'node.1.NatalieEvans85', 'node.3.dawkins_scott', 'node.1.andrew_hough', 'node.1.benrileysmith', 'node.1.EmilyPurser', 'node.3.vincesoodin', 'node.1.ArthurJEdwards', 'node.3.connortryan', 'node.3.DannyCollins89', 'node.3.petren', 'node.3.NewsManAndy', 'node.0.FionnualaOLear1', 'node.3.dwabriz', 'node.1.JohnMatthewHall', 'node.1.Megan_Palin', 'node.3.kbeddoe', 'node.2.benwhitelaw', 'node.1.StudioAtNews', 'node.3.tracycorrigan', 'node.1.PaulVale', 'node.1.AJHalls', 'node.1.ed_southgate', 'node.1.OllieSun', 'node.0.phil_machugh', 'node.0.newsnigel', 'node.3.BrettMasonNews', 'node.3.harry_haydon', 'node.2.Ellieomahoney', 'node.1.katyshowbiz', 'node.2.saschaosullivan', 'node.3.Storyful', 'node.1.c_scott75', 'node.3.AineKerr', 'node.1.PaulHood', 'node.3.emilycoen', 'node.3.davedins', 'node.3.chrisduncania', 'node.2.DavidClinchNews', 'node.3.MarkDiStef', 'node.1.EmmaTuckerST', 'node.1.KennyFarq', 'node.1.NicholasGray', 'node.0.questionswork', 'node.3.TomRichardson', 'node.3.RachelARich', 'node.1.fletcherr', 'node.3.LachCartwright', 'node.0.GregBarila', 'node.3.JacksonStiles']"
node.1.OllieSun,76.0,,"['node.2.theselbs', 'node.1.SarahGrealish', 'node.3.SarahbaxterSTM', 'node.3.AndySnell', 'node.3.ryansabey', 'node.1.whatlouthinks', 'node.1.patricklion', 'node.3.leshinton', 'node.1.headlineswriter', 'node.1.ArthurJEdwards', 'node.3.vincesoodin', 'node.3.DannyCollins89', 'node.3.angejameson', 'node.3.NewsManAndy', 'node.0.FionnualaOLear1', 'node.1.JamesManning', 'node.3.DaisyDunlop', 'node.1.StudioAtNews', 'node.3.alanhhunter', 'node.3.ViscountBrooky', 'node.1.PaulVale', 'node.1.AJHalls', 'node.3.harry_haydon', 'node.1.katyshowbiz', 'node.1.LMortonRoche', 'node.3.emilycoen', 'node.3.davedins', 'node.1.RobMcD', 'node.3.RachelARich', 'node.3.LachCartwright', 'node.3.Fhamiltontimes']"
node.1.ed_southgate,28.0,,"['node.1.PaulVale', 'node.1.JamesFlanderss', 'node.1.SarahGrealish', 'node.1.ben__hill', 'node.2.saschaosullivan', 'node.3.ryansabey', 'node.1.headlineswriter']"
node.1.SunMartinB,13.0,,"['node.1.ArthurJEdwards', 'node.1.oli_kerry', 'node.1.RoryLarmer', 'node.1.OllieSun', 'node.3.DannyCollins89', 'node.3.NewsManAndy', 'node.1.AdamStorer93', 'node.1.JamesManning', 'node.2.MGilbert']"
node.1.SarahGrealish,29.0,,"['node.2.ShaneARaymond', 'node.1.PaulVale', 'node.1.ed_southgate', 'node.1.OllieSun', 'node.1.ben__hill', 'node.1.katyshowbiz', 'node.3.ryansabey', 'node.1.NatalieEvans85']"
node.1.ThomasMackie9,27.0,,"['node.1.PaulVale', 'node.1.richardnaz', 'node.1.AdamStorer93', 'node.1.JournoDevs', 'node.1.katyshowbiz', 'node.1.jamesdleigh', 'node.1.JamesManning', 'node.1.NatalieEvans85']"
node.1.PaulHood,17.0,,"['node.0.evanrud', 'node.0.MarkHinchliffe', 'node.0.McBoof', 'node.1.JournoDevs', 'node.1.JamesManning', 'node.3.psmith']"
node.1.headlineswriter,17.0,,"['node.1.AJHalls', 'node.1.ed_southgate', 'node.1.OllieSun', 'node.3.NewsManAndy', 'node.1.SarahGrealish', 'node.3.SarahbaxterSTM', 'node.3.ryansabey']"
node.1.AJHalls,89.0,,"['node.3.DanielleGuss', 'node.3._IainMartin', 'node.2.theselbs', 'node.1.SarahGrealish', 'node.1.anjalie_tandon', 'node.2.lheron', 'node.1.JournoDevs', 'node.3.AndySnell', 'node.3.ryansabey', 'node.0.NYCMelody', 'node.3.psmith', 'node.1.andrew_hough', 'node.1.headlineswriter', 'node.1.EmilyPurser', 'node.3.vincesoodin', 'node.3.derrickbryson', 'node.1.ArthurJEdwards', 'node.3.DannyCollins89', 'node.0.rjohnstone76', 'node.3.petren', 'node.3.NewsManAndy', 'node.0.FionnualaOLear1', 'node.1.JamesManning', 'node.2.benwhitelaw', 'node.1.unclegrambo', 'node.1.PaulVale', 'node.3.ViscountBrooky', 'node.1.ed_southgate', 'node.1.OllieSun', 'node.3.harry_haydon', 'node.3.kj_corcoran', 'node.1.katyshowbiz', 'node.2.saschaosullivan', 'node.1.JackieStradling', 'node.3.Chloebugelly', 'node.1.akoubaridis', 'node.3.emilycoen', 'node.3.davedins', 'node.3.maxmarkson', 'node.3.davemeddows', 'node.1.desireemurphy_', 'node.3.raminbeheshti1', 'node.3.RachelARich', 'node.3.LachCartwright']"
node.1.ben__hill,61.0,,"['node.3.ViscountBrooky', 'node.1.JamesFlanderss', 'node.1.ed_southgate', 'node.3.JournoLawJ', 'node.3.yJimJia', 'node.1.SarahGrealish', 'node.3.MattYoung', 'node.1.JournoDevs', 'node.3.WillCrouch9', 'node.3.influencingcom', 'node.3.DeborahClay', 'node.1.akoubaridis']"
node.1.angelina_dinota,4.0,,"['node.1.PaulVale', 'node.1.NatalieEvans85']"
node.1.CheyenneUbiera,10.0,,"['node.1.PaulVale', 'node.1.anjalie_tandon', 'node.0.FionnualaOLear1', 'node.1.katyshowbiz', 'node.1.NatalieEvans85']"
node.1.AdamStorer93,11.0,,"['node.1.NatalieEvans85', 'node.1.ThomasMackie9', 'node.1.anjalie_tandon']"
node.1.katyshowbiz,35.0,,"['node.3.DanielleGuss', 'node.1.PaulVale', 'node.1.AJHalls', 'node.1.ArthurJEdwards', 'node.3.connortryan', 'node.1.OllieSun', 'node.3.maxmarkson', 'node.1.SarahGrealish', 'node.1.anjalie_tandon', 'node.3.kj_corcoran', 'node.0.FionnualaOLear1', 'node.1.ThomasMackie9', 'node.3.AndySnell', 'node.3.ryansabey', 'node.1.NatalieEvans85', 'node.1.CheyenneUbiera']"
node.1.PaulVale,64.0,,"['node.3._IainMartin', 'node.1.SarahGrealish', 'node.1.anjalie_tandon', 'node.1.ThomasMackie9', 'node.1.JournoDevs', 'node.3.AndySnell', 'node.2.MGilbert', 'node.3.ryansabey', 'node.0.emmiedowling', 'node.1.NatalieEvans85', 'node.3.connortryan', 'node.0.FionnualaOLear1', 'node.1.JamesManning', 'node.1.JohnMatthewHall', 'node.1.LachieHastings', 'node.1.Megan_Palin', 'node.3.claireatki', 'node.1.almarlatour', 'node.1.AJHalls', 'node.1.ed_southgate', 'node.1.OllieSun', 'node.1.katyshowbiz', 'node.1.angelina_dinota', 'node.1.CheyenneUbiera', 'node.0.Laura_Westcott']"
node.1.NatalieEvans85,47.0,,"['node.1.SarahGrealish', 'node.1.anjalie_tandon', 'node.3.katie_robertson', 'node.1.AdamStorer93', 'node.1.ThomasMackie9', 'node.3.hunterphoto_', 'node.3.AndySnell', 'node.1.patricklion', 'node.0.darrendavidson', 'node.3.connortryan', 'node.3.NewsManAndy', 'node.1.tminear', 'node.0.FionnualaOLear1', 'node.1.JamesManning', 'node.2.dumav', 'node.1.Megan_Palin', 'node.3.claireatki', 'node.1.PaulVale', 'node.1.katyshowbiz', 'node.1.angelina_dinota', 'node.1.CheyenneUbiera', 'node.3.LachCartwright']"
node.1.nicnguyen,78.0,,"['node.1.newley', 'node.3._IainMartin', 'node.1.HiMichelleMa', 'node.2.alexa_stjohn', 'node.2.AlejandroLazo', 'node.3.JessicaSimeone', 'node.0.carlfranzen', 'node.3.jarrardcole', 'node.1.wadeNYC', 'node.1.kimlast', 'node.0.losowsky', 'node.3.katie_robertson', 'node.3.sarafischer', 'node.3.barbarachai', 'node.1.its_for_sale', 'node.3.AlanaMitchelson', 'node.1.grainnemcc', 'node.3.tomdfonzo', 'node.1.GRogow', 'node.1.miriamgottfried', 'node.3.WomenAtDJ', 'node.1.donal888', 'node.1.Amirmizroch', 'node.3.kristoforlawson', 'node.1.BryFitz', 'node.1.cglancey', 'node.1.joyuwang', 'node.3.CorySchouten', 'node.1.mich_fano', 'node.1.CaraRLombardo', 'node.1.VeronicaDagher', 'node.2.ShiraOvide', 'node.3.geoffreyfowler', 'node.1.rayalexsmith', 'node.3.AndrewTangel', 'node.2.DavidClinchNews', 'node.1.delaney', 'node.3.MarkDiStef', 'node.0.MrTimmins', 'node.1.NicholasGray', 'node.0.dagrantla', 'node.0.realrobcopeland', 'node.3.fannick', 'node.3.TomRichardson', 'node.1.conrad', 'node.1.jennieeng', 'node.1.MeghanBobrowsky']"
